win_num,win_start,win_end,CNVs,unique_count_groupA,unique_count_not_groupA
450,4490001,4500000.0,"[4346595, 4363769, 4380780, 4412300, 4452762, 4458271, 4486586, 4490657, 4492934, 4495092, 4497017, 4498756]",0,34
451,4500001,4510000.0,"[4346595, 4363769, 4380780, 4412300, 4452762, 4458271, 4486586, 4495092, 4497017, 4498756, 4504731, 4506356, 4507387, 4507830]",0,36
452,4510001,4520000.0,"[4346595, 4363769, 4380780, 4412300, 4452762, 4458271, 4486586, 4495092, 4497017, 4507387, 4510434, 4511672, 4514086, 4516868, 4518931]",12,167
453,4520001,4530000.0,"[4346595, 4380780, 4412300, 4458271, 4486586, 4495092, 4497017, 4507387, 4516868, 4521474, 4521619, 4522621, 4525666]",8,204
454,4530001,4540000.0,"[4380780, 4412300, 4458271, 4486586, 4495092, 4497017, 4507387, 4516868, 4521619, 4525666, 4530423, 4531403, 4535597, 4536629, 4539010]",2,53
455,4540001,4550000.0,"[4380780, 4412300, 4458271, 4495092, 4497017, 4507387, 4516868, 4521619, 4525666, 4530423, 4535597, 4536629, 4539010, 4546561, 4547265, 4547997]",3,54
456,4550001,4560000.0,"[4380780, 4412300, 4458271, 4495092, 4497017, 4507387, 4516868, 4521619, 4525666, 4530423, 4539010, 4553269, 4558132]",22,536
457,4560001,4570000.0,"[4380780, 4412300, 4458271, 4495092, 4497017, 4521619, 4530423, 4560919, 4562997, 4563613, 4563990, 4565161, 4565674, 4566101]",42,548
458,4570001,4580000.0,"[4412300, 4458271, 4495092, 4530423, 4560919, 4562997, 4563990, 4565161, 4571520]",41,531
459,4580001,4590000.0,"[4458271, 4495092, 4530423, 4560919, 4562997, 4565161, 4582750]",2,56
460,4590001,4600000.0,"[4458271, 4495092, 4530423, 4560919, 4562997, 4565161, 4591978]",2,55
461,4600001,4610000.0,"[4458271, 4495092, 4530423, 4560919, 4562997, 4565161, 4602926]",2,55
462,4610001,4620000.0,"[4495092, 4530423, 4560919, 4562997, 4565161, 4602926]",2,54
463,4620001,4630000.0,"[4560919, 4565161, 4624071]",2,50
464,4630001,4640000.0,"[4560919, 4565161, 4631431]",2,48
465,4640001,4650000.0,"[4560919, 4648635]",2,46
466,4650001,4660000.0,"[4560919, 4654883]",2,49
467,4660001,4670000.0,"[4560919, 4667160]",2,46
470,4690001,4700000.0,"[4691312, 4696761]",0,2
471,4700001,4710000.0,"[4700048, 4700698, 4701104]",0,6
472,4710001,4720000.0,"[4713837, 4713845]",0,4
473,4720001,4730000.0,"[4725339, 4727122, 4727978]",0,7
474,4730001,4740000.0,"[4725339, 4734011, 4734128, 4737381, 4738364, 4739805]",5,68
475,4740001,4750000.0,"[4734128, 4737381, 4739805]",5,65
476,4750001,4760000.0,[4756390],0,1
477,4760001,4770000.0,"[4756390, 4763090, 4766573, 4768480]",1,41
478,4770001,4780000.0,"[4756390, 4773215, 4779574, 4779901]",5,71
479,4780001,4790000.0,"[4756390, 4779901, 4781291, 4783852, 4787946]",4842,64161
480,4790001,4800000.0,"[4756390, 4779901, 4783852, 4787946]",4,66
481,4800001,4810000.0,"[4756390, 4779901, 4787946, 4802589, 4804309, 4809042]",4,66
482,4810001,4820000.0,"[4756390, 4779901, 4787946, 4809042, 4812211, 4816892]",4,67
483,4820001,4830000.0,"[4756390, 4779901, 4787946, 4812211, 4816892]",4,66
484,4830001,4840000.0,"[4756390, 4779901, 4787946, 4812211, 4833475, 4836863, 4837413]",4,68
485,4840001,4850000.0,"[4756390, 4779901, 4812211, 4833475, 4837413, 4849953]",4,67
486,4850001,4860000.0,"[4756390, 4779901, 4812211, 4849953, 4851158]",4,67
487,4860001,4870000.0,"[4756390, 4779901, 4812211, 4851158, 4861197, 4868888]",5,82
488,4870001,4880000.0,"[4756390, 4779901, 4812211, 4851158, 4873619, 4874350, 4878255]",5,77
489,4880001,4890000.0,"[4756390, 4779901, 4812211, 4851158, 4882548, 4887954]",4,68
490,4890001,4900000.0,"[4756390, 4812211, 4851158, 4892532, 4898144, 4899511]",0,9
491,4900001,4910000.0,"[4756390, 4812211, 4851158, 4899511, 4901230, 4902059]",2,31
492,4910001,4920000.0,"[4851158, 4899511, 4911523, 4919143, 4919313]",0,6
493,4920001,4930000.0,"[4851158, 4899511, 4911523, 4919313]",0,5
494,4930001,4940000.0,"[4851158, 4899511, 4936775, 4937684]",0,5
495,4940001,4950000.0,"[4851158, 4899511, 4937684, 4941674]",2,30
496,4950001,4960000.0,"[4851158, 4899511, 4937684]",0,4
497,4960001,4970000.0,"[4851158, 4899511, 4937684, 4968248]",0,5
498,4970001,4980000.0,"[4851158, 4937684, 4968248, 4973030, 4973476, 4976111]",2,81
499,4980001,4990000.0,"[4851158, 4937684, 4968248, 4976111, 4983908, 4984375, 4985721, 4986422]",4,21
500,4990001,5000000.0,"[4851158, 4937684, 4968248, 4976111, 4984375, 4986422, 4991665]",3,21
501,5000001,5010000.0,"[4851158, 4937684, 4968248, 4976111, 4986422, 5009168]",2,16
502,5010001,5020000.0,"[4937684, 4968248, 4986422, 5009168, 5011807, 5014918, 5019378]",5,85
503,5020001,5030000.0,"[4937684, 4968248, 5019378, 5025672, 5027823]",0,6
504,5030001,5040000.0,"[4937684, 4968248, 5025672, 5033175, 5033929, 5034169, 5038825]",1,15
505,5040001,5050000.0,"[4968248, 5025672, 5038825, 5044591, 5046087]",0,24
506,5050001,5060000.0,"[4968248, 5025672, 5038825, 5044591, 5046087, 5053114, 5054285]",0,27
507,5060001,5070000.0,"[4968248, 5038825, 5046087, 5054285, 5066648, 5067455]",0,8
508,5070001,5080000.0,"[4968248, 5038825, 5046087, 5054285, 5067455, 5078602]",0,8
509,5080001,5090000.0,"[4968248, 5046087, 5078602, 5081302, 5085734, 5086883, 5086924, 5089787]",9846,129890
510,5090001,5100000.0,"[4968248, 5046087, 5086883, 5086924, 5089787, 5093725, 5094154, 5099793]",1,26
511,5100001,5110000.0,"[5046087, 5086883, 5100363, 5101604, 5101849, 5102673, 5109607]",0,13
512,5110001,5120000.0,"[5046087, 5086883, 5100363, 5109607, 5110459, 5112983, 5117606]",2,14
513,5120001,5130000.0,"[5046087, 5086883, 5110459, 5117606, 5123821]",2,13
514,5130001,5140000.0,"[5046087, 5086883, 5110459, 5123821, 5130471, 5132261, 5139372]",1,18
515,5140001,5150000.0,"[5046087, 5086883, 5110459, 5123821, 5130471, 5145427]",1,18
516,5150001,5160000.0,"[5046087, 5086883, 5110459, 5123821, 5153221, 5154777, 5156098, 5159173, 5159644]",1,25
517,5160001,5170000.0,"[5046087, 5086883, 5110459, 5123821, 5153221, 5154777, 5159173, 5160562, 5164908, 5165997]",3,53
518,5170001,5180000.0,"[5046087, 5086883, 5110459, 5123821, 5153221, 5154777, 5159173, 5170085, 5170521, 5170831]",1,25
519,5180001,5190000.0,"[5046087, 5086883, 5110459, 5123821, 5153221, 5154777, 5159173, 5170831, 5180341, 5189061]",1,23
520,5190001,5200000.0,"[5046087, 5086883, 5110459, 5123821, 5153221, 5154777, 5159173, 5170831, 5191581, 5192947, 5194463, 5199235]",3,62
521,5200001,5210000.0,"[5153221, 5154777, 5159173, 5170831, 5199235, 5208365]",0,10
522,5210001,5220000.0,"[5153221, 5154777, 5159173, 5208365]",0,8
523,5220001,5230000.0,"[5153221, 5154777, 5159173, 5223588, 5225255, 5225726, 5226162, 5226798, 5226992, 5229010]",16,139
524,5230001,5240000.0,"[5153221, 5154777, 5159173, 5229010, 5233168, 5238138]",11,149
525,5240001,5250000.0,"[5159173, 5233168, 5242326, 5245592, 5248760, 5249083]",5873,75983
526,5250001,5260000.0,"[5248760, 5253018]",5862,75841
527,5260001,5270000.0,"[5265676, 5266449, 5267878, 5269594]",3,73
528,5270001,5280000.0,"[5265676, 5266449, 5273496]",1,4
530,5290001,5300000.0,"[5293397, 5293793, 5293832, 5298468]",5,154
531,5300001,5310000.0,"[5298468, 5300531, 5301597, 5304811, 5308606]",0,18
532,5310001,5320000.0,"[5298468, 5301597, 5308606, 5312634, 5314546]",1,21
533,5320001,5330000.0,"[5298468, 5301597, 5308606, 5314546, 5320133, 5321946, 5329242]",3,18
534,5330001,5340000.0,"[5298468, 5301597, 5308606, 5314546, 5320133, 5329242, 5333482, 5336733, 5339884]",3,34
535,5340001,5350000.0,"[5298468, 5301597, 5308606, 5314546, 5320133, 5336733, 5339884, 5340790, 5342170, 5345192, 5346443, 5346473]",4,43
536,5350001,5360000.0,"[5298468, 5301597, 5308606, 5314546, 5320133, 5339884, 5342170, 5346473, 5357786, 5358499]",3,34
537,5360001,5370000.0,"[5298468, 5301597, 5308606, 5320133, 5346473, 5358499, 5361364, 5362287, 5364502, 5368697]",2,24
538,5370001,5380000.0,"[5298468, 5301597, 5320133, 5346473, 5358499, 5368697, 5370677, 5370994, 5377277]",2,22
539,5380001,5390000.0,"[5298468, 5301597, 5320133, 5346473, 5358499, 5377277, 5381245]",2,19
540,5390001,5400000.0,"[5298468, 5301597, 5320133, 5346473, 5358499, 5377277, 5392690, 5394198, 5398367]",3,22
541,5400001,5410000.0,"[5298468, 5320133, 5346473, 5358499, 5394198, 5403925, 5404259]",3,6
542,5410001,5420000.0,"[5320133, 5346473, 5358499, 5394198, 5411901, 5412943]",3,19
543,5420001,5430000.0,"[5320133, 5346473, 5394198, 5411901, 5429510]",3,18
544,5430001,5440000.0,"[5320133, 5346473, 5394198, 5411901]",3,17
545,5440001,5450000.0,"[5394198, 5411901]",1,15
546,5450001,5460000.0,"[5394198, 5411901]",1,15
547,5460001,5470000.0,"[5394198, 5411901, 5461722, 5468098]",1,17
548,5470001,5480000.0,"[5394198, 5411901, 5476751, 5479339]",3,51
549,5480001,5490000.0,"[5394198, 5411901, 5479339, 5487565, 5488456]",2,19
550,5490001,5500000.0,"[5394198, 5411901, 5488456, 5493322, 5498560]",2,21
551,5500001,5510000.0,"[5394198, 5411901, 5498560, 5500400, 5505665, 5508977]",2778,34998
552,5510001,5520000.0,"[5394198, 5411901, 5505665, 5511005, 5518123]",2,20
553,5520001,5530000.0,"[5394198, 5411901, 5518123, 5521785, 5522418, 5529925]",3,22
554,5530001,5540000.0,"[5394198, 5411901, 5521785, 5529925, 5534500]",2,20
555,5540001,5550000.0,"[5394198, 5411901, 5542971]",1,16
556,5550001,5560000.0,"[5394198, 5542971, 5553709, 5553735, 5553783, 5557991, 5559393]",0,8
557,5560001,5570000.0,"[5394198, 5553783, 5557991, 5559393, 5561885, 5562732]",0,7
558,5570001,5580000.0,"[5394198, 5557991, 5559393, 5562732]",0,5
559,5580001,5590000.0,"[5394198, 5562732, 5583809]",0,8
560,5590001,5600000.0,"[5562732, 5583809, 5590553, 5592733, 5595213, 5599895]",0,14
561,5600001,5610000.0,"[5562732, 5583809, 5602357]",526,6373
562,5610001,5620000.0,"[5562732, 5583809, 5616197, 5619965]",3021,39177
563,5620001,5630000.0,"[5562732, 5583809, 5619965, 5628468]",1,11
564,5630001,5640000.0,"[5562732, 5631583, 5633758, 5638324, 5639420]",3,9
565,5640001,5650000.0,"[5562732, 5639420]",2,7
566,5650001,5660000.0,"[5562732, 5657554]",1633,22427
567,5660001,5670000.0,"[5562732, 5660891, 5668177]",0,5
568,5670001,5680000.0,"[5562732, 5677688, 5678675]",0,5
569,5680001,5690000.0,"[5562732, 5677688, 5678675, 5682049, 5683552]",3,71
570,5690001,5700000.0,"[5562732, 5694284, 5698188, 5699224, 5699486]",896,11354
571,5700001,5710000.0,"[5562732, 5702112, 5704860]",19,188
572,5710001,5720000.0,"[5562732, 5718979]",0,2
573,5720001,5730000.0,"[5562732, 5722433]",0,3
574,5730001,5740000.0,"[5562732, 5739703]",0,6
575,5740001,5750000.0,"[5562732, 5739703, 5745783, 5749440]",1,8
576,5750001,5760000.0,"[5749440, 5756758]",2,2
577,5760001,5770000.0,"[5761736, 5763343]",3734,48419
578,5770001,5780000.0,"[5763343, 5773626, 5775773]",3734,48422
579,5780001,5790000.0,"[5763343, 5775773]",3734,48419
580,5790001,5800000.0,[5775773],0,1
581,5800001,5810000.0,[5808285],2240,30213
582,5810001,5820000.0,[5818202],1,3
583,5820001,5830000.0,[5826689],2,24
584,5830001,5840000.0,"[5826689, 5830782, 5831318, 5832964, 5838281, 5839476]",5,101
585,5840001,5850000.0,"[5838281, 5839476, 5840681, 5843075, 5845698]",0,15
586,5850001,5860000.0,"[5839476, 5843075, 5845698, 5850901, 5852754, 5855147, 5855406, 5857504, 5859298]",116,1952
587,5860001,5870000.0,"[5839476, 5843075, 5850901, 5852754, 5855406, 5859298, 5869203, 5869261]",116,1949
588,5870001,5880000.0,"[5839476, 5843075, 5850901, 5869261, 5873288, 5875712]",2,14
589,5880001,5890000.0,"[5839476, 5843075, 5850901, 5873288, 5875712, 5880452, 5884862]",2,11
590,5890001,5900000.0,"[5839476, 5850901, 5873288, 5875712, 5894360]",2,7
591,5900001,5910000.0,"[5850901, 5873288, 5875712, 5894360, 5903808, 5909458]",4,34
592,5910001,5920000.0,"[5850901, 5873288, 5875712, 5903808, 5909458, 5910353, 5914173, 5916510]",4,35
593,5920001,5930000.0,[5928546],1,0
594,5930001,5940000.0,"[5928546, 5930590, 5932195, 5935773]",3,24
595,5940001,5950000.0,"[5941350, 5943058]",11,153
596,5950001,5960000.0,"[5955375, 5956416]",0,2
597,5960001,5970000.0,"[5956416, 5960684, 5961157, 5965370]",1,7
598,5970001,5980000.0,"[5977005, 5977568]",0,2
599,5980001,5990000.0,"[5977005, 5980061, 5984357, 5986952]",0,28
600,5990001,6000000.0,"[5977005, 5980061, 5984357, 5991761]",1,16
601,6000001,6010000.0,"[5977005, 5980061, 5984357, 6003935]",0,16
602,6010001,6020000.0,"[5977005, 5980061, 5984357, 6011168, 6019009]",0,17
603,6020001,6030000.0,"[5977005, 5980061, 5984357, 6023948]",0,16
604,6030001,6040000.0,"[5977005, 5980061, 5984357, 6036177]",0,16
605,6040001,6050000.0,"[5984357, 6043253, 6045176, 6049723]",1,215
606,6050001,6060000.0,"[5984357, 6049723, 6054698, 6054736]",0,16
607,6060001,6070000.0,[6064026],3,24
608,6070001,6080000.0,"[6074453, 6074792, 6075097, 6075179, 6079120]",2,31
609,6080001,6090000.0,"[6075179, 6081081]",2,18
610,6090001,6100000.0,"[6091334, 6098007]",0,4
611,6100001,6110000.0,"[6105351, 6108590]",0,3
612,6110001,6120000.0,"[6105351, 6108590, 6115448, 6115826]",0,5
613,6120001,6130000.0,"[6121917, 6125837]",0,2
614,6130001,6140000.0,"[6131634, 6137162]",0,2
615,6140001,6150000.0,"[6142091, 6144032, 6145602]",2,10
616,6150001,6160000.0,"[6142091, 6151738, 6159893]",0,5
617,6160001,6170000.0,"[6159893, 6160309, 6160622, 6168457, 6169741]",2,110
618,6170001,6180000.0,"[6159893, 6168457, 6170154, 6170257, 6170903]",2,101
619,6180001,6190000.0,"[6159893, 6182391, 6185112]",3,29
620,6190001,6200000.0,"[6194486, 6196107, 6198258]",2,1
621,6200001,6210000.0,"[6198258, 6205784]",2,3
622,6210001,6220000.0,[6198258],1,0
623,6220001,6230000.0,"[6198258, 6221612]",1,1
624,6230001,6240000.0,"[6198258, 6221612, 6238850]",1,4
625,6240001,6250000.0,"[6198258, 6242472]",1,2
626,6250001,6260000.0,[6198258],1,0
627,6260001,6270000.0,"[6198258, 6266238]",1,1
628,6270001,6280000.0,"[6198258, 6266238, 6274906, 6278461]",2,3
629,6280001,6290000.0,"[6198258, 6266238, 6281176]",1,2
630,6290001,6300000.0,"[6198258, 6266238, 6290309, 6292140, 6295270, 6295584, 6298741]",2,12
631,6300001,6310000.0,"[6198258, 6266238, 6298741, 6307192, 6308900]",2,9
632,6310001,6320000.0,"[6198258, 6266238, 6307192, 6308900, 6310378, 6313412, 6314185, 6318030]",1,7
633,6320001,6330000.0,"[6198258, 6266238, 6320317, 6327501]",2,37
634,6330001,6340000.0,"[6198258, 6266238, 6320317, 6330446, 6336403, 6337661, 6338894]",4,56
635,6340001,6350000.0,"[6266238, 6336403, 6340540, 6340546, 6340631, 6343294]",5,24
636,6350001,6360000.0,"[6266238, 6352125, 6353897, 6354107, 6355771, 6355880, 6358726]",7,99
637,6360001,6370000.0,"[6266238, 6353897, 6354107, 6355771, 6360528]",0,6
638,6370001,6380000.0,"[6266238, 6374196, 6374596]",1,7
639,6380001,6390000.0,"[6385337, 6386612]",1,12
640,6390001,6400000.0,"[6396603, 6398324]",1,1
641,6400001,6410000.0,"[6406914, 6409642]",12,430
642,6410001,6420000.0,"[6412316, 6413062]",1,3
643,6420001,6430000.0,"[6421934, 6423930]",0,3
644,6430001,6440000.0,"[6431055, 6431679]",1,6
645,6440001,6450000.0,[6445571],0,4
646,6450001,6460000.0,[6451062],0,1
648,6470001,6480000.0,"[6471130, 6472483, 6477371]",0,6
649,6480001,6490000.0,"[6477371, 6482219, 6485911, 6488920]",0,6
650,6490001,6500000.0,"[6485911, 6488920, 6492015, 6494526]",1,29
651,6500001,6510000.0,"[6485911, 6488920, 6494526, 6508668]",1,30
652,6510001,6520000.0,[6488920],0,1
653,6520001,6530000.0,"[6488920, 6520403, 6528474, 6528824, 6529697]",1,16
654,6530001,6540000.0,"[6488920, 6529697, 6532001]",5,28
655,6540001,6550000.0,"[6488920, 6545539]",0,2
656,6550001,6560000.0,"[6488920, 6551693, 6551798, 6551833, 6552381, 6556301]",613,8930
657,6560001,6570000.0,"[6488920, 6552381]",0,2
658,6570001,6580000.0,"[6488920, 6552381, 6579635]",5870,77596
659,6580001,6590000.0,"[6488920, 6581061]",0,2
660,6590001,6600000.0,"[6488920, 6590356]",0,2
661,6600001,6610000.0,[6601965],0,1
662,6610001,6620000.0,"[6611818, 6617206]",1,1
663,6620001,6630000.0,"[6617206, 6625207, 6627783]",0,5
665,6640001,6650000.0,"[6646237, 6649282]",0,2
666,6650001,6660000.0,"[6646237, 6650372, 6656691]",0,6
667,6660001,6670000.0,"[6661375, 6665862]",0,2
668,6670001,6680000.0,"[6671002, 6679401]",0,3
669,6680001,6690000.0,"[6679401, 6688136]",0,6
670,6690001,6700000.0,"[6679401, 6690500, 6691563, 6693674, 6693992, 6699127]",0,13
671,6700001,6710000.0,"[6679401, 6693992, 6705274]",0,4
672,6710001,6720000.0,"[6679401, 6693992]",0,3
673,6720001,6730000.0,"[6679401, 6693992, 6729520]",2,57
674,6730001,6740000.0,"[6679401, 6729520, 6735327, 6735768]",2,60
675,6740001,6750000.0,"[6679401, 6729520, 6735327, 6746649, 6748311]",2,62
676,6750001,6760000.0,"[6679401, 6729520, 6748311, 6758182]",3,69
677,6760001,6770000.0,"[6679401, 6729520, 6758182, 6762191, 6762408, 6763489, 6767200, 6769575]",7,168
678,6770001,6780000.0,"[6729520, 6758182, 6762191, 6767200, 6769575, 6774766]",3,70
679,6780001,6790000.0,"[6729520, 6758182, 6762191, 6767200, 6774766]",3,69
680,6790001,6800000.0,"[6758182, 6762191, 6767200, 6790545]",1,17
681,6800001,6810000.0,"[6758182, 6767200, 6802904, 6803180]",1,21
682,6810001,6820000.0,"[6758182, 6767200, 6810954, 6812621, 6812866, 6815100]",1,20
683,6820001,6830000.0,"[6758182, 6767200, 6812866, 6815100]",1,14
684,6830001,6840000.0,"[6758182, 6767200, 6812866, 6815100, 6833666, 6839661]",1,17
685,6840001,6850000.0,"[6758182, 6767200, 6848799]",1,16
686,6850001,6860000.0,"[6758182, 6767200, 6848799, 6850233, 6851745, 6853236, 6853805]",2,22
687,6860001,6870000.0,"[6758182, 6767200, 6848799, 6853236, 6853805, 6865057]",1,23
688,6870001,6880000.0,"[6758182, 6767200, 6848799, 6853236, 6853805, 6865057]",1,23
689,6880001,6890000.0,"[6853236, 6853805, 6865057, 6886719, 6886900]",0,10
690,6890001,6900000.0,"[6853236, 6853805, 6865057, 6886719, 6891920]",0,10
691,6900001,6910000.0,"[6853236, 6853805, 6865057]",0,7
692,6910001,6920000.0,"[6853236, 6853805, 6865057, 6918969]",0,8
693,6920001,6930000.0,"[6853236, 6918969, 6920966, 6924187, 6926671]",0,5
694,6930001,6940000.0,"[6853236, 6924187, 6926671, 6937384]",0,4
695,6940001,6950000.0,"[6853236, 6924187, 6937384, 6945540, 6949576]",0,6
696,6950001,6960000.0,"[6853236, 6924187, 6937384, 6945540, 6949576, 6950965, 6951006, 6954419]",0,9
697,6960001,6970000.0,"[6924187, 6945540, 6950965, 6966460, 6967471]",0,8
698,6970001,6980000.0,"[6945540, 6950965, 6973042]",0,3
699,6980001,6990000.0,"[6945540, 6950965, 6983520]",5,110
700,6990001,7000000.0,"[6945540, 6950965, 6993102, 6993214, 6997749]",1,8
701,7000001,7010000.0,"[6945540, 6950965, 6993102, 7000294, 7005021, 7005539, 7007576, 7008413, 7008701]",0,10
702,7010001,7020000.0,"[6945540, 6950965, 7005021, 7005539, 7007576, 7008413, 7008701]",0,7
703,7020001,7030000.0,"[6945540, 6950965, 7008701, 7028944]",0,4
704,7030001,7040000.0,"[6945540, 6950965, 7008701, 7028944, 7034390]",0,5
705,7040001,7050000.0,"[6945540, 6950965, 7008701, 7042911, 7043226, 7044984]",1,50
706,7050001,7060000.0,"[6945540, 7008701, 7043226, 7052698]",0,8
707,7060001,7070000.0,"[6945540, 7008701, 7043226]",0,7
708,7070001,7080000.0,"[6945540, 7008701]",0,2
709,7080001,7090000.0,[6945540],0,1
710,7090001,7100000.0,"[6945540, 7090711]",0,2
711,7100001,7110000.0,[6945540],0,1
712,7110001,7120000.0,"[6945540, 7113475, 7116512, 7116581]",2603,33923
713,7120001,7130000.0,"[6945540, 7116581, 7120490, 7124016, 7128008, 7128212]",2,29
714,7130001,7140000.0,"[7116581, 7120490, 7124016, 7128212, 7134345, 7135401, 7135767, 7137492]",1,19
715,7140001,7150000.0,"[7134345, 7135767, 7137492, 7149145]",1,7
716,7150001,7160000.0,"[7153184, 7155445, 7155475]",0,9
718,7170001,7180000.0,[7173088],0,5
719,7180001,7190000.0,"[7182751, 7187087, 7188064]",3798,49349
720,7190001,7200000.0,"[7195081, 7197988]",1,6
721,7200001,7210000.0,"[7200063, 7200538, 7203054, 7209828]",2,27
722,7210001,7220000.0,"[7203054, 7209828, 7211626]",0,6
723,7220001,7230000.0,"[7203054, 7227355]",0,3
724,7230001,7240000.0,"[7203054, 7237751, 7238381]",72,941
725,7240001,7250000.0,"[7203054, 7245270, 7247524]",0,8
726,7250001,7260000.0,"[7203054, 7245270, 7254963]",0,4
727,7260001,7270000.0,"[7203054, 7261558, 7266059, 7268274]",0,5
728,7270001,7280000.0,"[7203054, 7268274, 7271403, 7272272]",0,6
